0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
-0.9685118794441223,-0.9685750007629395,-0.9685778021812439,-0.9681550860404968,1.031272053718567,-0.9685842990875244,1.0313526391983032,-0.9684720039367676,-0.968576967716217,-0.9685623049736023,1.031362533569336,1.031168818473816,1.030135154724121,-0.9684823155403137,-0.9684906005859375,1.0313447713851929,1.0313305854797363,-0.9684746861457825,1.0313588380813599,1.0312501192092896,-0.9685845971107483,-0.9681262373924255,-0.9685125350952148,1.0313163995742798,-0.9675509333610535,1.0313783884048462,-0.9685211777687073,-0.968399703502655,-0.9679358005523682,-0.9683377146720886,-0.9685186147689819,-0.9685676097869873,-0.5067986249923706,-0.9684293866157532,1.0313833951950073,1.0312259197235107,1.0313866138458252,1.0313409566879272,-0.9685424566268921,1.0313608646392822,1.0312731266021729,-0.9684456586837769,1.0312713384628296,-0.9685576558113098,1.031309723854065,-0.9685652852058411,-0.9682763814926147,-0.9685003757476807,-0.9684732556343079,1.0306954383850098
-0.9371400475502014,-0.9371954202651978,-0.9371976852416992,-0.9368969202041626,1.062618374824524,-0.9372045993804932,1.062713623046875,-0.9371072053909302,-0.937186062335968,-0.9371770620346069,1.0627491474151611,1.062483549118042,1.0616142749786377,-0.9370346069335938,-0.9371041655540466,1.0627169609069824,1.0627270936965942,-0.937086284160614,1.0627412796020508,1.0626517534255981,-0.9372029304504395,-0.9367326498031616,-0.9371455907821655,1.0626672506332397,-0.9362977147102356,1.0627570152282715,-0.9371505379676819,-0.937039852142334,-0.9362843632698059,-0.936967134475708,-0.9371024370193481,-0.937182605266571,-0.6418204307556152,-0.9370509386062622,1.0627622604370117,1.0626016855239868,1.0627589225769043,1.0627334117889404,-0.9371656775474548,1.0627495050430298,1.0625920295715332,-0.9370297789573669,1.0626540184020996,-0.9371802806854248,1.0626741647720337,-0.9371808767318726,-0.9368274807929993,-0.9370952248573303,-0.9371106624603271,1.0621113777160645
-0.9058220386505127,-0.9058775901794434,-0.9058798551559448,-0.9055773019790649,1.0939403772354126,-0.9058870077133179,1.0940316915512085,-0.9057893753051758,-0.9058690071105957,-0.9058593511581421,1.0940673351287842,1.093802809715271,1.0929316282272339,-0.9057189226150513,-0.9057857990264893,1.0940359830856323,1.0940449237823486,-0.9057701826095581,1.0940585136413574,1.093968152999878,-0.9058855772018433,-0.9054161310195923,-0.9058279991149902,1.0939862728118896,-0.9049707651138306,1.0940749645233154,-0.9058327674865723,-0.9057217836380005,-0.9049720764160156,-0.9056469202041626,-0.9057866334915161,-0.9058650732040405,-0.6115466356277466,-0.9057327508926392,1.0940803289413452,1.0939193964004517,1.0940765142440796,1.0940511226654053,-0.9058479070663452,1.0940674543380737,1.0939093828201294,-0.9057132005691528,1.0939711332321167,-0.9058624505996704,1.0939935445785522,-0.9058630466461182,-0.9055118560791016,-0.9057772159576416,-0.905792236328125,1.0934228897094727
-0.874596893787384,-0.8746527433395386,-0.87465500831604,-0.8743515610694885,1.1251667737960815,-0.8746618628501892,1.1252566576004028,-0.8745644688606262,-0.8746442794799805,-0.8746342062950134,1.125292181968689,1.125028371810913,1.1241562366485596,-0.874494731426239,-0.8745607137680054,1.1252615451812744,1.1252697706222534,-0.8745457530021667,1.1252833604812622,1.125192642211914,-0.8746606707572937,-0.8741915822029114,-0.8746029734611511,1.125211477279663,-0.8737421631813049,1.1252998113632202,-0.8746077418327332,-0.8744968175888062,-0.8737496137619019,-0.8744210600852966,-0.8745624423027039,-0.8746403455734253,-0.5804564952850342,-0.8745076060295105,1.1253055334091187,1.125144362449646,1.1253015995025635,1.1252760887145996,-0.8746227622032166,1.1252925395965576,1.1251342296600342,-0.8744886517524719,1.1251953840255737,-0.8746374845504761,1.1252191066741943,-0.874638020992279,-0.8742877840995789,-0.874552309513092,-0.8745672702789307,1.1246453523635864
-0.8434956669807434,-0.8435513377189636,-0.8435537815093994,-0.843249499797821,1.1562693119049072,-0.8435608148574829,1.1563578844070435,-0.8434632420539856,-0.8435433506965637,-0.8435329794883728,1.1563937664031982,1.156130313873291,1.1552571058273315,-0.8433942198753357,-0.8434593677520752,1.1563628911972046,1.156370997428894,-0.8434447646141052,1.1563847064971924,1.1562933921813965,-0.8435592651367188,-0.8430906534194946,-0.8435017466545105,1.156313180923462,-0.8426380753517151,1.1564010381698608,-0.8435066938400269,-0.8433955311775208,-0.8426504731178284,-0.8433190584182739,-0.8434619307518005,-0.8435389399528503,-0.5493683218955994,-0.8434062600135803,1.1564066410064697,1.1562455892562866,1.1564027070999146,1.1563775539398193,-0.8435216546058655,1.1563936471939087,1.1562355756759644,-0.843388020992279,1.1562964916229248,-0.8435364365577698,1.1563208103179932,-0.8435367941856384,-0.8431872129440308,-0.8434509634971619,-0.8434658646583557,1.1557445526123047
-0.8125486969947815,-0.8126043677330017,-0.8126070499420166,-0.8123020529747009,1.187217116355896,-0.812613844871521,1.1873048543930054,-0.8125162720680237,-0.8125966787338257,-0.8125861287117004,1.1873406171798706,1.1870776414871216,1.1862035989761353,-0.8124480843544006,-0.8125122785568237,1.1873100996017456,1.1873177289962769,-0.8124983906745911,1.1873313188552856,1.1872398853302002,-0.8126127123832703,-0.8121441006660461,-0.8125548958778381,1.1872602701187134,-0.8116886615753174,1.1873478889465332,-0.8125597238540649,-0.8124485611915588,-0.8117052912712097,-0.8123716115951538,-0.8125154972076416,-0.8125925064086914,-0.5183585286140442,-0.8124591112136841,1.1873537302017212,1.187192440032959,1.1873494386672974,1.1873242855072021,-0.8125748634338379,1.1873406171798706,1.1871823072433472,-0.8124414682388306,1.187243103981018,-0.8125895857810974,1.1872680187225342,-0.8125900030136108,-0.8122408390045166,-0.812504231929779,-0.8125187754631042,1.1866899728775024
-0.7817869782447815,-0.7818425297737122,-0.7818449139595032,-0.7815394401550293,1.2179797887802124,-0.7818520665168762,1.218066930770874,-0.7817543148994446,-0.7818347811698914,-0.7818242907524109,1.2181026935577393,1.2178399562835693,1.2169653177261353,-0.7816866636276245,-0.7817502021789551,1.2180724143981934,1.218079686164856,-0.7817367911338806,1.2180931568145752,1.2180014848709106,-0.7818509340286255,-0.7813823223114014,-0.7817928791046143,1.2180225849151611,-0.7809246778488159,1.2181099653244019,-0.7817978262901306,-0.7816864848136902,-0.7809451818466187,-0.7816091179847717,-0.7817541360855103,-0.7818304896354675,-0.4874924421310425,-0.7816972732543945,1.2181158065795898,1.2179542779922485,1.2181116342544556,1.2180862426757812,-0.7818127870559692,1.2181025743484497,1.2179442644119263,-0.7816797494888306,1.2180047035217285,-0.7818277478218079,1.2180302143096924,-0.7818281054496765,-0.7814793586730957,-0.7817422151565552,-0.7817567586898804,1.2174503803253174
-0.7512402534484863,-0.7512959837913513,-0.7512984871864319,-0.7509922981262207,1.2485272884368896,-0.7513054013252258,1.248613715171814,-0.7512075304985046,-0.7512884140014648,-0.7512776255607605,1.2486493587493896,1.2483869791030884,1.247511625289917,-0.7511403560638428,-0.7512035369873047,1.2486191987991333,1.2486262321472168,-0.7511903047561646,1.2486395835876465,1.2485480308532715,-0.7513042688369751,-0.7508358359336853,-0.7512462735176086,1.2485692501068115,-0.7503761053085327,1.2486566305160522,-0.751251220703125,-0.7511398196220398,-0.7503999471664429,-0.7510621547698975,-0.7512077689170837,-0.7512839436531067,-0.4568212032318115,-0.751150369644165,1.2486624717712402,1.2485010623931885,1.2486581802368164,1.2486326694488525,-0.7512661814689636,1.2486491203308105,1.2484909296035767,-0.751133382320404,1.2485511302947998,-0.7512807250022888,1.2485771179199219,-0.7512813806533813,-0.7509332299232483,-0.7511955499649048,-0.7512099146842957,1.2479960918426514
-0.7209388613700867,-0.720994770526886,-0.7209972739219666,-0.7206905484199524,1.2788288593292236,-0.7210042476654053,1.2789149284362793,-0.7209063172340393,-0.7209872603416443,-0.7209763526916504,1.2789504528045654,1.2786884307861328,1.2778126001358032,-0.7208394408226013,-0.7209022641181946,1.2789205312728882,1.2789275646209717,-0.7208892107009888,1.2789409160614014,1.278848648071289,-0.7210030555725098,-0.7205348014831543,-0.7209450602531433,1.2788708209991455,-0.7200734615325928,1.2789578437805176,-0.7209499478340149,-0.7208384871482849,-0.7201000452041626,-0.7207604646682739,-0.720906674861908,-0.7209827303886414,-0.42638957500457764,-0.7208492159843445,1.2789638042449951,1.2788022756576538,1.2789592742919922,1.278934121131897,-0.720964789390564,1.2789504528045654,1.278792381286621,-0.7208324670791626,1.2788524627685547,-0.7209796905517578,1.2788786888122559,-0.720980167388916,-0.7206321954727173,-0.720894455909729,-0.7209087014198303,1.2782962322235107
-0.6909129023551941,-0.6909687519073486,-0.6909714341163635,-0.6906642913818359,1.3088552951812744,-0.6909782886505127,1.3089407682418823,-0.6908804178237915,-0.6909615993499756,-0.6909504532814026,1.308976411819458,1.3087146282196045,1.3078382015228271,-0.6908139586448669,-0.6908762454986572,1.3089464902877808,1.3089532852172852,-0.6908634901046753,1.3089666366577148,1.3088746070861816,-0.690977156162262,-0.6905089020729065,-0.6909191012382507,1.308896780014038,-0.6900461912155151,1.3089838027954102,-0.6909240484237671,-0.6908125281333923,-0.690075159072876,-0.690734326839447,-0.6908812522888184,-0.6909569501876831,-0.39623576402664185,-0.6908231973648071,1.3089896440505981,1.3088281154632568,1.3089853525161743,1.3089598417282104,-0.6909389495849609,1.308976411819458,1.3088182210922241,-0.6908066868782043,1.308877944946289,-0.6909537315368652,1.308904767036438,-0.690954327583313,-0.6906065940856934,-0.6908685564994812,-0.6908825635910034,1.308321237564087
